Date,Product_Category,Price,Discount,Customer_Segment,Marketing_Spend,Units_Sold,Data_Type
2023-07-15,Toys,723.0474016844619,11.925,Premium,6401.109,44,New
2023-07-16,Fashion,272.64888306557737,45.765,Premium,5663.905000000001,25,New
2023-07-17,Sports,636.0854624624633,10.155,Occasional,7812.246,23,New
2023-07-18,Electronics,351.99080458281975,56.355000000000004,Occasional,12994.306000000002,41,New
2023-07-19,Toys,96.79705687428792,49.275000000000006,Premium,10032.802,37,New
2023-07-20,Sports,935.48892354147,71.745,Occasional,5250.531,25,New
2023-07-21,Toys,133.44416988703412,5.175000000000001,Occasional,10780.614000000001,34,New
2023-07-22,Fashion,877.5782553598285,4.275,Premium,2327.013,30,New
2023-07-23,Home Decor,468.61955065832313,21.165,Premium,522.067,22,New
2023-07-24,Toys,224.88978414671104,19.634999999999998,Occasional,2761.252,33,New
2023-07-25,Home Decor,505.6820159436315,18.525,Regular,4511.091,41,New
2023-07-26,Electronics,828.6469703918889,67.965,Regular,6701.175,45,New
2023-07-27,Sports,749.0358653473916,18.72,Premium,8046.714,40,New
2023-07-28,Electronics,885.8077923786215,20.4,Occasional,11849.5,17,New
2023-07-29,Electronics,616.2485341158587,56.955,Premium,6691.8150000000005,25,New
2023-07-30,Home Decor,728.9435607133958,33.735,Occasional,6581.419000000001,34,New
2023-07-31,Home Decor,793.3230042943238,58.260000000000005,Regular,776.633,30,New
2023-08-01,Toys,236.49686736213852,4.905,Regular,579.306,42,New
2023-08-02,Home Decor,453.3089989397071,36.57,Regular,7223.424,27,New
2023-08-03,Sports,229.95740259129786,2.52,Premium,5769.361000000001,40,New
2023-08-04,Electronics,1023.6164803232847,4.695,Regular,10930.257,28,New
2023-08-05,Sports,1028.9300205804514,67.98,Regular,2197.949,43,New
2023-08-06,Sports,53.62719619607902,10.44,Premium,451.386,38,New
2023-08-07,Electronics,841.9615064165989,39.93,Occasional,5909.124,31,New
2023-08-08,Electronics,837.0642333919517,30.825000000000003,Premium,3186.352,31,New
2023-08-09,Toys,173.93616497444427,26.055,Occasional,768.534,24,New
2023-08-10,Toys,659.9479967713613,67.485,Premium,9455.576000000001,29,New
2023-08-11,Fashion,828.9728006705188,1.6350000000000002,Premium,1566.201,26,New
2023-08-12,Fashion,49.141782772610235,49.785,Regular,7959.068,31,New
2023-08-13,Toys,686.6249433574094,72.255,Premium,3747.107,29,New
2023-08-14,Toys,279.80715108671694,42.015,Premium,2362.893,37,New
2023-08-15,Home Decor,879.0165847708495,70.26,Regular,5017.402,40,New
2023-08-16,Toys,1148.5499940343138,3.915,Premium,10444.603000000001,36,New
2023-08-17,Home Decor,1079.1493367592177,31.410000000000004,Occasional,5176.249,23,New
2023-08-18,Fashion,446.7988036134873,19.515,Premium,9792.406,29,New
2023-08-19,Fashion,1011.0543924193566,54.81,Occasional,1745.003,38,New
2023-08-20,Home Decor,946.122499203258,73.59,Occasional,10075.572,27,New
2023-08-21,Sports,378.9553349651456,19.245,Regular,3179.332,47,New
2023-08-22,Toys,876.0793461694938,49.065,Occasional,8848.047,25,New
2023-08-23,Toys,48.19927901557272,14.850000000000001,Occasional,7411.612,35,New
2023-08-24,Sports,589.3904422821221,42.405,Regular,12088.089000000002,41,New
2023-08-25,Home Decor,230.44139665211733,34.8,Occasional,5114.8369999999995,15,New
2023-08-26,Toys,149.7789947406826,72.9,Premium,981.552,23,New
2023-08-27,Home Decor,90.19958639285375,45.644999999999996,Regular,376.532,43,New
2023-08-28,Toys,737.3260247071491,26.22,Occasional,10771.67,24,New
2023-08-29,Sports,362.95492709223936,8.55,Occasional,6883.344,27,New
2023-08-30,Sports,786.853061382279,11.34,Occasional,10107.396,24,New
2023-08-31,Electronics,68.45436164184378,16.905,Occasional,3147.053,27,New
2023-09-01,Home Decor,317.3418818360765,18.825000000000003,Premium,4571.229,38,New
2023-09-02,Home Decor,509.90622725395616,63.795,Regular,517.439,34,New
2023-09-03,Electronics,943.0973421523107,42.089999999999996,Premium,12504.401000000002,36,New
2023-09-04,Electronics,332.92904051484385,39.255,Premium,8725.457,27,New
2023-09-05,Electronics,645.9407307586974,8.61,Occasional,12140.349,39,New
2023-09-06,Sports,843.4592060632194,64.515,Premium,3546.933,24,New
2023-09-07,Electronics,670.0333171231399,54.21,Premium,7999.537,34,New
2023-09-08,Fashion,233.40912734624087,5.07,Regular,8862.295,40,New
2023-09-09,Fashion,37.55142590041534,53.085,Premium,4216.862,19,New
2023-09-10,Toys,901.564795546838,40.769999999999996,Premium,11045.164,27,New
2023-09-11,Fashion,28.211873614257414,6.135,Occasional,12319.97,32,New
2023-09-12,Home Decor,838.9002615637468,34.38,Occasional,11518.091,38,New
2023-09-13,Home Decor,514.6831217028085,36.345,Premium,9641.788,27,New
2023-09-14,Fashion,978.7924589405987,12.434999999999999,Regular,3700.9700000000003,27,New
2023-09-15,Sports,794.0522266765072,70.92,Occasional,3754.4,27,New
2023-09-16,Fashion,943.2393611881032,63.75,Occasional,12528.451000000001,39,New
2023-09-17,Home Decor,408.74143779240796,50.175000000000004,Premium,262.366,38,New
2023-09-18,Electronics,744.9621607438992,34.665,Regular,9345.557,40,New
2023-09-19,Electronics,470.0503288431022,30.884999999999998,Regular,9219.392,4,New
2023-09-20,Electronics,537.4695251808727,48.824999999999996,Regular,8144.019,28,New
2023-09-21,Fashion,615.9801619333273,40.905,Premium,12872.704,31,New
2023-09-22,Sports,789.1763607114274,4.665,Premium,4143.893,16,New
2023-09-23,Home Decor,1177.7312345986431,38.445,Premium,4505.436,23,New
2023-09-24,Home Decor,911.7605467597892,60.480000000000004,Regular,1145.95,23,New
2023-09-25,Fashion,470.8936497183897,34.44,Regular,5828.81,33,New
2023-09-26,Electronics,454.7283769478759,3.9000000000000004,Premium,3489.6940000000004,24,New
2023-09-27,Electronics,721.0265329408485,58.965,Premium,4549.389,25,New
2023-09-28,Sports,252.29418108675586,15.105,Premium,10870.938,27,New
2023-09-29,Electronics,114.74100965554234,19.395,Premium,12169.689999999999,22,New
2023-09-30,Home Decor,349.18152453599157,12.36,Premium,2520.388,14,New
2023-10-01,Sports,336.46168828994394,24.765,Premium,4924.192,28,New
2023-10-02,Toys,277.7967317597784,56.760000000000005,Occasional,12081.472000000002,33,New
2023-10-03,Electronics,249.9785743808092,38.955,Occasional,925.47,38,New
2023-10-04,Electronics,53.5115256185848,15.36,Occasional,1318.681,27,New
2023-10-05,Toys,31.4854865995708,65.83500000000001,Premium,2225.119,25,New
2023-10-06,Toys,1103.9752230043746,65.97,Regular,7790.393,39,New
2023-10-07,Sports,426.8216966866933,65.295,Occasional,2066.5840000000003,28,New
2023-10-08,Sports,396.01248874749655,17.91,Regular,12589.148,43,New
2023-10-09,Toys,636.9359683003617,33.839999999999996,Regular,5879.211,33,New
2023-10-10,Toys,210.78347612569624,73.875,Occasional,6584.539,39,New
2023-10-11,Fashion,968.0334976771434,57.900000000000006,Regular,3304.496,28,New
2023-10-12,Sports,936.7524012064301,2.04,Occasional,6191.263000000001,26,New
2023-10-13,Sports,91.76310374975499,4.89,Premium,8648.822,19,New
2023-10-14,Home Decor,396.0303123818901,34.8,Premium,9797.645,44,New
2023-10-15,Sports,1031.1321080700127,68.19,Regular,9832.277,23,New
2023-10-16,Toys,879.2750061089017,40.410000000000004,Occasional,7567.456,38,New
2023-10-17,Fashion,558.492328123538,37.335,Occasional,11769.108,40,New
2023-10-18,Sports,585.3741494210874,7.904999999999999,Regular,10650.042000000001,33,New
2023-10-19,Sports,196.02892320138537,49.260000000000005,Premium,9873.214,24,New
2023-10-20,Home Decor,962.6871143680576,61.665,Regular,845.6370000000001,15,New
2023-10-21,Toys,255.0623613809155,28.53,Occasional,218.51700000000002,42,New
2023-10-22,Sports,1025.5154292333152,58.17,Premium,2864.199,40,New
2023-10-23,Fashion,684.9122966388632,72.33,Occasional,8669.544,36,New
2023-10-24,Fashion,665.8155486322374,15.285,Regular,5422.1179999999995,28,New
2023-10-25,Home Decor,488.3173847888808,39.255,Occasional,5308.966,38,New
2023-10-26,Toys,226.32035749436187,21.54,Regular,11514.633,27,New
2023-10-27,Fashion,183.9714690237238,59.46,Occasional,11655.891,35,New
2023-10-28,Sports,207.52270441996086,43.32,Premium,11831.092,20,New
2023-10-29,Sports,184.75639368475157,47.595,Premium,4169.607,25,New
2023-10-30,Electronics,848.702867798444,59.849999999999994,Premium,9023.885,35,New
2023-10-31,Home Decor,377.59232193167605,29.700000000000003,Premium,3625.9210000000003,36,New
2023-11-01,Fashion,75.57720508380147,68.625,Occasional,2583.152,42,New
2023-11-02,Toys,945.4062238430429,39.974999999999994,Regular,2506.218,29,New
2023-11-03,Toys,908.6434519728828,11.850000000000001,Regular,4532.931,31,New
2023-11-04,Fashion,1107.7626962504507,52.185,Occasional,5663.554,39,New
2023-11-05,Home Decor,1158.0637833928643,59.489999999999995,Occasional,10824.32,41,New
2023-11-06,Fashion,170.91015924175642,23.759999999999998,Regular,1672.996,35,New
2023-11-07,Fashion,432.67379148596126,64.28999999999999,Regular,9588.501,21,New
2023-11-08,Home Decor,807.3753225918267,67.965,Occasional,6969.82,27,New
2023-11-09,Fashion,832.8397209419545,20.775,Occasional,3835.8579999999997,29,New
2023-11-10,Home Decor,192.97234874815987,73.77,Premium,6472.583,31,New
2023-11-11,Toys,974.9374666199284,10.56,Regular,3990.259,17,New
2023-11-12,Fashion,271.91104013989565,15.149999999999999,Regular,7801.573,35,New
2023-11-13,Sports,242.96529763121347,13.815000000000001,Premium,5713.5650000000005,39,New
2023-11-14,Electronics,540.2597744078163,67.05000000000001,Occasional,2245.893,33,New
2023-11-15,Toys,632.6297386073362,49.065,Regular,1630.421,19,New
2023-11-16,Sports,696.5410176731873,11.415000000000001,Regular,7165.977,17,New
2023-11-17,Home Decor,118.30891087994577,33.03,Occasional,11744.056999999999,24,New
2023-11-18,Fashion,997.8935575572032,46.14,Regular,4556.734,15,New
2023-11-19,Sports,289.2053336053593,6.255,Regular,9563.710000000001,44,New
2023-11-20,Toys,128.27318994106474,66.17999999999999,Premium,8606.975,37,New
2023-11-21,Electronics,853.4268438682454,60.269999999999996,Regular,12119.107,32,New
2023-11-22,Fashion,1084.0204836421897,37.89,Occasional,10696.023,31,New
2023-11-23,Toys,981.731711850383,72.53999999999999,Premium,7422.207,30,New
2023-11-24,Fashion,890.3295179850111,31.335,Premium,8585.980000000001,28,New
2023-11-25,Home Decor,745.4379089493721,73.815,Regular,11692.239000000001,31,New
2023-11-26,Toys,512.7379211139516,50.099999999999994,Regular,5271.812,37,New
2023-11-27,Fashion,103.96897465973683,47.595,Premium,4335.851000000001,42,New
2023-11-28,Electronics,439.0682649801725,12.450000000000001,Regular,269.139,51,New
2023-11-29,Fashion,401.5809711825786,66.15,Occasional,10767.718,25,New
2023-11-30,Toys,309.23540762362904,32.055,Occasional,10438.623,22,New
2023-12-01,Fashion,827.6036521221962,12.165,Occasional,1474.33,52,New
2023-12-02,Sports,520.9039063412996,0.9450000000000001,Occasional,7554.157000000001,32,New
2023-12-03,Fashion,103.7832388113894,41.985,Regular,6101.446,37,New
2023-12-04,Fashion,221.85415224058394,39.555,Occasional,1657.786,37,New
2023-12-05,Fashion,760.9103589227642,53.955,Premium,12749.919,35,New
2023-12-06,Toys,79.08861423064045,66.765,Regular,2893.1369999999997,36,New
2023-12-07,Electronics,823.6377478902723,5.955,Premium,995.306,20,New
2023-12-08,Fashion,475.67588915539335,54.855000000000004,Regular,7785.687,27,New
2023-12-09,Electronics,578.2266373603476,14.055,Premium,9639.214,26,New
2023-12-10,Fashion,555.1445272259995,64.365,Regular,547.547,25,New
2023-12-11,Electronics,774.3431444899206,61.425000000000004,Occasional,8607.69,21,New
2023-12-12,Home Decor,379.90579432036805,40.56,Regular,6980.597,37,New
2023-12-13,Sports,710.1018742938528,53.265,Premium,1459.016,35,New
2023-12-14,Sports,665.0325047721768,23.580000000000002,Premium,2350.387,16,New
2023-12-15,Fashion,300.8570565707027,35.339999999999996,Occasional,7439.835,36,New
2023-12-16,Electronics,1048.1789476339836,61.62,Premium,3944.1220000000003,24,New
2023-12-17,Home Decor,805.6562281090368,34.44,Regular,12206.129,14,New
2023-12-18,Electronics,725.755095430193,26.835,Premium,10667.189000000002,36,New
2023-12-19,Home Decor,801.1310688415323,37.065,Premium,12788.516,38,New
2023-12-20,Sports,788.4749733616931,62.114999999999995,Occasional,3471.962,29,New
2023-12-21,Toys,678.8307616932623,25.14,Regular,12610.338000000002,29,New
2023-12-22,Electronics,888.9984308095978,13.035,Premium,5679.986000000001,44,New
2023-12-23,Sports,768.6328119078884,53.400000000000006,Regular,4602.572,37,New
2023-12-24,Sports,633.5027565486214,61.949999999999996,Regular,777.998,42,New
2023-12-25,Toys,585.9338367068037,7.545,Occasional,809.094,47,New
2023-12-26,Fashion,795.6297189037747,17.985,Premium,9036.183,34,New
2023-12-27,Fashion,168.72716829616758,10.649999999999999,Occasional,6023.55,27,New
2023-12-28,Fashion,878.6631256064551,26.099999999999998,Premium,3045.328,33,New
2023-12-29,Toys,819.5341671877828,33.78,Regular,8031.803000000001,22,New
2023-12-30,Toys,38.566238273867484,56.16,Occasional,3384.2900000000004,32,New
2023-12-31,Electronics,907.0451154506095,48.84,Premium,7564.115000000001,22,New
2024-01-01,Sports,145.05280566573086,46.575,Regular,4753.021000000001,27,New
2024-01-02,Electronics,378.5463304691022,26.43,Occasional,10729.121000000001,29,New
2024-01-03,Toys,817.111262246102,63.105000000000004,Occasional,10692.357,36,New
2024-01-04,Home Decor,156.5885558248488,35.339999999999996,Regular,6273.501000000001,44,New
2024-01-05,Electronics,947.6136073580791,73.44,Premium,4645.043000000001,26,New
2024-01-06,Sports,970.9639914765328,47.565,Occasional,4796.142000000001,27,New
2024-01-07,Electronics,497.4500346322731,9.465,Premium,10499.541,34,New
2024-01-08,Home Decor,15.103531893561858,50.715,Regular,4353.674,44,New
2024-01-09,Fashion,308.6090786437895,24.39,Regular,2820.597,23,New
2024-01-10,Electronics,688.938867149856,51.480000000000004,Occasional,1219.933,40,New
2024-01-11,Toys,1115.3285248264492,5.22,Premium,6136.338000000001,16,New
2024-01-12,Sports,757.6611735165055,13.11,Occasional,6335.043,29,New
2024-01-13,Sports,285.4570075322425,64.185,Occasional,10952.5,23,New
2024-01-14,Fashion,579.8048987155959,17.04,Regular,2977.338,31,New
2024-01-15,Sports,572.2344979905998,62.775000000000006,Occasional,5033.353,28,New
2024-01-16,Fashion,714.6454474193041,20.94,Premium,10534.186000000002,36,New
2024-01-17,Home Decor,104.57013476749707,48.21,Regular,10730.031,41,New
2024-01-18,Toys,757.939676743194,52.065,Regular,5079.945000000001,29,New
2024-01-19,Sports,582.0757710985614,38.445,Occasional,6038.929,27,New
2024-01-20,Fashion,1009.9854735911464,22.905,Premium,4033.289,22,New
2024-01-21,Fashion,338.9482233050088,15.945,Occasional,12131.977,32,New
2024-01-22,Toys,618.2765956850669,2.4899999999999998,Occasional,1656.941,43,New
2024-01-23,Toys,1050.43406917549,22.799999999999997,Occasional,12147.356000000002,32,New
2024-01-24,Sports,106.22237517289483,48.989999999999995,Premium,8931.364,45,New
2024-01-25,Electronics,865.4646699309767,70.38,Regular,6971.328,20,New
2024-01-26,Fashion,726.67324823776,65.34,Regular,550.316,29,New
2024-01-27,Electronics,84.29508919030216,57.449999999999996,Occasional,6250.92,46,New
2024-01-28,Toys,317.48601124555864,59.13,Premium,5377.723,30,New
2024-01-29,Sports,794.6827413914398,49.875,Occasional,2204.891,17,New
2024-01-30,Home Decor,69.21751443052706,19.515,Premium,8577.998,27,New
2024-01-31,Sports,545.3023242227373,68.03999999999999,Occasional,12628.707,27,New
2024-02-01,Toys,368.4422464337651,50.31,Premium,7365.371,20,New
2024-02-02,Home Decor,637.1093277779084,42.03,Regular,9328.878,31,New
2024-02-03,Sports,60.50292556504714,8.325,Occasional,1010.958,26,New
2024-02-04,Home Decor,811.2931749712578,33.525000000000006,Occasional,5505.37,30,New
2024-02-05,Electronics,945.0980360310369,34.53,Premium,1627.535,27,New
2024-02-06,Electronics,1030.8639612299683,64.845,Regular,8016.684000000001,24,New
2024-02-07,Home Decor,857.5555199130973,40.995,Occasional,12208.261,32,New
2024-02-08,Electronics,157.4846370719428,28.53,Premium,8647.08,15,New
2024-02-09,Home Decor,890.7487465320694,73.26,Premium,1118.4550000000002,25,New
2024-02-10,Home Decor,39.85262516364428,8.31,Regular,4694.5599999999995,24,New
2024-02-11,Toys,34.37114744788186,31.695,Regular,7217.041,33,New
2024-02-12,Toys,347.8667503264001,3.1500000000000004,Regular,5319.2880000000005,37,New
2024-02-13,Toys,582.7099909023542,55.5,Regular,10859.004,34,New
2024-02-14,Fashion,893.5419516873112,68.85,Occasional,10614.812,51,New
2024-02-15,Fashion,793.7233232624143,21.0,Regular,8004.269,21,New
2024-02-16,Toys,480.5328497799126,64.38,Regular,4936.399,29,New
2024-02-17,Fashion,277.162872349513,21.915,Occasional,3416.179,31,New
2024-02-18,Electronics,1080.0872763939076,68.31,Occasional,1492.6080000000002,20,New
2024-02-19,Home Decor,397.3689182224714,56.550000000000004,Regular,4697.537,21,New
2024-02-20,Electronics,490.7019097447672,60.375,Regular,5447.533,24,New
2024-02-21,Toys,158.37705710602984,1.35,Premium,8827.845,27,New
2024-02-22,Home Decor,752.9986854003283,72.21000000000001,Occasional,8600.514,28,New
2024-02-23,Toys,755.7845735008267,54.495,Premium,1032.2910000000002,38,New
2024-02-24,Sports,227.8606085188149,22.86,Premium,5216.991,42,New
2024-02-25,Fashion,89.39158779704746,62.205,Regular,2469.493,19,New
2024-02-26,Sports,643.7572596920313,21.12,Regular,2148.185,26,New
2024-02-27,Sports,772.5052095597288,65.46000000000001,Occasional,10777.377000000002,30,New
2024-02-28,Fashion,293.0371176904969,8.445,Regular,669.4480000000001,31,New
2024-02-29,Home Decor,1028.2177762886793,52.769999999999996,Premium,5524.883,18,New
2024-03-01,Electronics,188.4090803545291,40.545,Premium,2294.786,37,New
2024-03-02,Sports,459.859100471643,7.245,Occasional,11446.981000000002,24,New
2024-03-03,Toys,1097.4577282782607,18.134999999999998,Regular,7299.11,29,New
2024-03-04,Toys,487.83761153117337,0.9299999999999999,Occasional,3107.871,44,New
2024-03-05,Home Decor,597.5578896438122,35.160000000000004,Occasional,6596.239,36,New
2024-03-06,Electronics,439.1199333965675,22.59,Occasional,9544.223,18,New
2024-03-07,Fashion,292.9007200925554,44.88,Regular,12460.981000000002,26,New
2024-03-08,Sports,1039.6381191749072,22.29,Premium,2967.146,38,New
2024-03-09,Fashion,448.4657002245683,22.5,Premium,11535.160000000002,32,New
2024-03-10,Fashion,927.1896923714659,55.739999999999995,Premium,12154.493,14,New
2024-03-11,Home Decor,254.91574295649036,3.615,Premium,11924.328,37,New
2024-03-12,Electronics,201.0997543374623,67.71000000000001,Regular,8307.78,19,New
2024-03-13,Fashion,42.388819179045896,63.915,Premium,8235.786,14,New
2024-03-14,Home Decor,779.6920809737519,50.085,Occasional,5319.327,31,New
2024-03-15,Toys,406.13912723362705,44.49,Regular,9813.362,29,New
2024-03-16,Toys,912.8999737867051,66.92999999999999,Premium,6967.753000000001,41,New
2024-03-17,Toys,525.2079495852092,13.905,Regular,8848.632000000001,26,New
2024-03-18,Toys,1135.8953811232402,5.925000000000001,Premium,5644.249,24,New
2024-03-19,Electronics,201.89772567445374,17.97,Regular,9544.353000000001,35,New
2024-03-20,Electronics,819.4196957446939,59.595,Occasional,10740.951000000001,17,New
2024-03-21,Sports,804.5858050688483,2.5949999999999998,Premium,2014.6360000000002,26,New
2024-03-22,Electronics,737.3169538223186,43.71,Premium,10849.800000000001,23,New
2024-03-23,Electronics,785.552484730545,74.655,Occasional,7083.621999999999,41,New
2024-03-24,Sports,826.615058822744,64.17,Regular,11000.847000000002,20,New
2024-03-25,Toys,711.7662991577921,39.105000000000004,Occasional,5680.857000000001,34,New
2024-03-26,Fashion,163.55513762061025,4.7700000000000005,Premium,5008.25,32,New
2024-03-27,Fashion,48.578402686874604,62.355000000000004,Premium,11906.830000000002,26,New
2024-03-28,Fashion,982.8868164409315,44.925,Occasional,3362.554,29,New
2024-03-29,Toys,715.4028599577081,8.625,Occasional,10995.010000000002,24,New
2024-03-30,Sports,954.4149938920997,7.035,Occasional,6359.34,22,New
2024-03-31,Home Decor,521.6185716937363,68.22,Premium,6746.402,31,New
2024-04-01,Electronics,118.48093116756657,50.19,Occasional,4099.992,33,New
2024-04-02,Sports,151.4902771879862,62.19,Occasional,7505.0560000000005,31,New
2024-04-03,Electronics,745.0273474785502,65.92500000000001,Occasional,4315.467000000001,30,New
2024-04-04,Fashion,412.8021515076947,42.885,Regular,635.401,27,New
2024-04-05,Home Decor,217.0291655366781,38.805,Regular,3630.627,28,New
2024-04-06,Toys,554.5887181250023,32.28,Premium,212.09500000000003,32,New
2024-04-07,Sports,72.00756611813006,23.775,Regular,12721.422999999999,27,New
2024-04-08,Toys,611.8261956852455,32.595,Regular,12559.17,34,New
2024-04-09,Home Decor,302.430912931482,58.035,Premium,5215.652,22,New
2024-04-10,Toys,724.862940317235,45.150000000000006,Regular,9504.131,32,New
2024-04-11,Toys,380.51112739305916,66.94500000000001,Occasional,4580.524,17,New
2024-04-12,Sports,473.2859253410428,33.255,Regular,8766.966,21,New
2024-04-13,Fashion,20.524529636164136,45.525000000000006,Regular,10495.888,32,New
2024-04-14,Toys,93.67053303696245,47.355000000000004,Occasional,12314.757,32,New
2024-04-15,Home Decor,463.6699993633045,44.37,Premium,5280.7300000000005,24,New
2024-04-16,Fashion,565.0636478024256,52.69500000000001,Occasional,10211.045,28,New
2024-04-17,Toys,638.450767504267,17.805,Premium,3552.4970000000003,37,New
2024-04-18,Home Decor,316.03803966211143,38.43,Premium,12875.577000000001,23,New
2024-04-19,Electronics,818.5631507498588,7.8149999999999995,Occasional,461.656,34,New
2024-04-20,Sports,961.9864032284052,28.845,Occasional,7897.422,41,New
2024-04-21,Sports,719.5300391547007,36.57,Regular,8617.843,47,New
2024-04-22,Electronics,52.4421710657829,48.915,Occasional,8985.145,31,New
2024-04-23,Home Decor,510.1720746842405,71.295,Premium,1679.392,24,New
2024-04-24,Toys,104.43821097792865,45.045,Premium,12208.872000000001,25,New
2024-04-25,Toys,237.65632427330522,55.769999999999996,Occasional,2461.8230000000003,41,New
2024-04-26,Electronics,904.103767995626,37.964999999999996,Occasional,8144.838000000001,21,New
2024-04-27,Electronics,165.96530380725443,47.565,Regular,2995.837,25,New
2024-04-28,Electronics,547.8880187881012,5.324999999999999,Premium,4083.8720000000003,33,New
2024-04-29,Electronics,635.3268510930856,19.080000000000002,Occasional,7162.922,31,New
2024-04-30,Toys,659.2514135847431,27.134999999999998,Premium,5499.273,15,New
2024-05-01,Sports,672.2314643767176,35.43,Regular,2192.099,21,New
2024-05-02,Toys,22.319236166851194,3.42,Premium,2329.951,22,New
2024-05-03,Home Decor,385.40083798184884,10.5,Premium,5511.519,15,New
2024-05-04,Electronics,622.6238777053904,20.759999999999998,Occasional,9876.230000000001,51,New
2024-05-05,Fashion,88.45138650533443,72.87,Premium,11686.805,19,New
2024-05-06,Home Decor,338.79311946145805,24.855,Premium,1212.718,44,New
2024-05-07,Sports,43.34784118898683,36.150000000000006,Regular,5189.249,31,New
2024-05-08,Home Decor,102.80277733010688,14.700000000000001,Premium,1420.159,29,New
2024-05-09,Toys,462.0499630204449,45.81,Occasional,343.551,30,New
2024-05-10,Home Decor,149.53559445031817,21.044999999999998,Occasional,8646.313,29,New
2024-05-11,Home Decor,574.4393255469384,15.524999999999999,Premium,7883.525000000001,39,New
2024-05-12,Sports,744.339179815405,38.745,Occasional,2228.0570000000002,31,New
2024-05-13,Toys,753.8940300253597,0.42000000000000004,Regular,3139.175,22,New
2024-05-14,Sports,208.81998386514312,0.5700000000000001,Occasional,435.123,36,New
2024-05-15,Toys,184.77033518297452,16.424999999999997,Regular,10875.774,23,New
2024-05-16,Fashion,136.11706848107744,2.7600000000000002,Occasional,12674.272,36,New
2024-05-17,Home Decor,747.601027921756,8.100000000000001,Premium,1873.365,40,New
2024-05-18,Sports,773.8871566530703,25.410000000000004,Premium,3109.08,36,New
2024-05-19,Sports,41.269330947382784,60.19500000000001,Regular,11306.425000000001,27,New
2024-05-20,Home Decor,875.8152537880716,42.900000000000006,Regular,12053.587,28,New
2024-05-21,Home Decor,68.37401620024922,38.445,Occasional,5530.603000000001,32,New
2024-05-22,Electronics,585.2607711549533,22.005,Premium,781.508,15,New
2024-05-23,Electronics,739.5968042302392,69.885,Occasional,636.974,33,New
2024-05-24,Toys,832.3154090260462,29.775000000000002,Premium,7516.7300000000005,24,New
2024-05-25,Fashion,712.5674395506048,6.5249999999999995,Regular,5186.558,37,New
2024-05-26,Fashion,739.0109137819911,46.275000000000006,Premium,498.75800000000004,41,New
2024-05-27,Toys,349.62891667141304,8.535,Occasional,7636.46,37,New
2024-05-28,Home Decor,791.622596143358,25.89,Regular,275.47,21,New
2024-05-29,Home Decor,81.77312634819201,38.055,Occasional,10263.474,34,New
2024-05-30,Fashion,925.9874561820354,65.565,Regular,4073.784,27,New
2024-05-31,Electronics,639.8642957834498,37.019999999999996,Regular,648.115,42,New
2024-06-01,Sports,768.1278670314404,52.665,Occasional,7702.097,28,New
2024-06-02,Home Decor,435.4398599359387,74.46000000000001,Occasional,5248.204,19,New
2024-06-03,Fashion,677.703361098391,9.855,Regular,12662.806000000002,32,New
2024-06-04,Toys,534.3874160752874,20.61,Regular,7133.840999999999,31,New
2024-06-05,Sports,759.1643072019054,29.595,Regular,3672.331,44,New
2024-06-06,Electronics,87.87833889078004,31.634999999999998,Premium,9260.472,55,New
2024-06-07,Electronics,73.64385448584306,30.825000000000003,Regular,3624.101,28,New
2024-06-08,Electronics,262.7986930959058,68.07000000000001,Occasional,11767.613000000001,25,New
2024-06-09,Sports,151.41267272975008,53.550000000000004,Occasional,4952.675,21,New
2024-06-10,Electronics,955.5795742548978,45.599999999999994,Occasional,7206.81,28,New
2024-06-11,Home Decor,234.73430559753575,23.205000000000002,Occasional,780.871,19,New
2024-06-12,Toys,1022.3772192425589,61.785,Regular,5614.18,43,New
2024-06-13,Home Decor,408.7474015671663,71.625,Regular,10842.52,21,New
2024-06-14,Electronics,181.1309931935655,61.59,Premium,10498.696,38,New
2024-06-15,Electronics,914.7532932854915,0.12,Premium,3016.975,35,New
2024-06-16,Fashion,718.8266891001492,47.730000000000004,Premium,3039.634,27,New
2024-06-17,Toys,514.0610234825689,3.84,Occasional,10648.716,17,New
2024-06-18,Fashion,645.1027532814617,19.32,Regular,12104.222000000002,25,New
2024-06-19,Sports,722.0681540837379,4.47,Regular,1357.291,26,New
2024-06-20,Fashion,216.19835791111137,45.285000000000004,Regular,5922.254,33,New
2024-06-21,Home Decor,1138.6897595229993,51.495,Regular,4473.04,27,New
2024-06-22,Sports,1110.1858440160574,8.58,Occasional,11335.766,34,New
2024-06-23,Home Decor,701.5071656461097,28.785000000000004,Premium,1204.97,29,New
2024-06-24,Home Decor,214.9232528721315,34.214999999999996,Occasional,2847.195,33,New
2024-06-25,Sports,651.1236667585455,27.674999999999997,Occasional,9814.271999999999,31,New
2024-06-26,Fashion,77.33544609517706,9.075,Premium,790.1529999999999,38,New
2024-06-27,Home Decor,48.22632386073035,31.424999999999997,Premium,6468.93,14,New
2024-06-28,Toys,281.60906656971935,56.34,Regular,5819.918,46,New
2024-06-29,Home Decor,456.5905642031477,5.324999999999999,Regular,4433.741,37,New
2024-06-30,Fashion,941.5643178632833,6.015,Occasional,5208.151,27,New
2024-07-01,Toys,658.5243355976135,26.61,Occasional,6950.333,27,New
2024-07-02,Sports,694.153349916255,70.635,Premium,2206.802,44,New
