Date,Product_Category,Price,Discount,Customer_Segment,Marketing_Spend,Units_Sold,Data_Type
2023-07-15,Home Decor,800.1264670884856,11.925,Regular,6401.109,40,New
2023-07-16,Electronics,311.79107434923236,45.765,Occasional,5663.905000000001,23,New
2023-07-17,Electronics,592.6620596421571,10.155,Regular,7812.246,22,New
2023-07-18,Home Decor,413.3960344393446,56.355000000000004,Premium,12994.306000000002,41,New
2023-07-19,Home Decor,117.48141577194497,49.275000000000006,Regular,10032.802,33,New
2023-07-20,Electronics,1065.3294107533213,71.745,Regular,5250.531,28,New
2023-07-21,Toys,167.80467589917924,5.175000000000001,Premium,10780.614000000001,31,New
2023-07-22,Home Decor,1119.1324040237057,4.275,Occasional,2327.013,35,New
2023-07-23,Fashion,469.3912671198373,21.165,Occasional,522.067,24,New
2023-07-24,Electronics,228.57491434766337,19.634999999999998,Occasional,2761.252,31,New
2023-07-25,Home Decor,507.312846063763,18.525,Premium,4511.091,38,New
2023-07-26,Toys,947.0075450309006,67.965,Occasional,6701.175,43,New
2023-07-27,Toys,717.2882401837978,18.72,Premium,8046.714,30,New
2023-07-28,Home Decor,897.9594809396604,20.4,Regular,11849.5,17,New
2023-07-29,Fashion,623.5352465039653,56.955,Premium,6691.8150000000005,26,New
2023-07-30,Home Decor,675.556855232312,33.735,Premium,6581.419000000001,43,New
2023-07-31,Electronics,909.2707383493763,58.260000000000005,Regular,776.633,33,New
2023-08-01,Sports,285.99382158110495,4.905,Occasional,579.306,43,New
2023-08-02,Sports,568.3065393500706,36.57,Premium,7223.424,32,New
2023-08-03,Electronics,230.5654762138571,2.52,Occasional,5769.361000000001,32,New
2023-08-04,Fashion,1158.7429669212172,4.695,Premium,10930.257,31,New
2023-08-05,Fashion,1070.9211758495699,67.98,Occasional,2197.949,39,New
2023-08-06,Toys,51.63312663048088,10.44,Regular,451.386,38,New
2023-08-07,Toys,820.9940377634315,39.93,Occasional,5909.124,39,New
2023-08-08,Electronics,865.9850254913038,30.825000000000003,Premium,3186.352,27,New
2023-08-09,Electronics,207.9000514168637,26.055,Regular,768.534,22,New
2023-08-10,Fashion,607.9829212148015,67.485,Regular,9455.576000000001,34,New
2023-08-11,Electronics,1017.4794819250295,1.6350000000000002,Premium,1566.201,31,New
2023-08-12,Electronics,40.010721420344254,49.785,Occasional,7959.068,39,New
2023-08-13,Electronics,744.1689607266201,72.255,Occasional,3747.107,33,New
2023-08-14,Sports,274.19436544664137,42.015,Premium,2362.893,36,New
2023-08-15,Home Decor,868.135711648983,70.26,Premium,5017.402,40,New
2023-08-16,Toys,1050.9782302217886,3.915,Premium,10444.603000000001,38,New
2023-08-17,Sports,919.5369185809193,31.410000000000004,Occasional,5176.249,22,New
2023-08-18,Electronics,432.6213588836828,19.515,Premium,9792.406,30,New
2023-08-19,Home Decor,941.5663452088446,54.81,Premium,1745.003,31,New
2023-08-20,Fashion,825.2002958818407,73.59,Regular,10075.572,25,New
2023-08-21,Toys,340.84351944797345,19.245,Regular,3179.332,39,New
2023-08-22,Fashion,855.982435913943,49.065,Occasional,8848.047,24,New
2023-08-23,Toys,46.44994665559345,14.850000000000001,Regular,7411.612,43,New
2023-08-24,Sports,572.8663225753575,42.405,Premium,12088.089000000002,40,New
2023-08-25,Sports,215.54425961622903,34.8,Premium,5114.8369999999995,16,New
2023-08-26,Toys,122.01549458115866,72.9,Regular,981.552,24,New
2023-08-27,Sports,94.1215963095172,45.644999999999996,Premium,376.532,42,New
2023-08-28,Sports,821.6956281935971,26.22,Regular,10771.67,21,New
2023-08-29,Electronics,319.1699602612105,8.55,Regular,6883.344,33,New
2023-08-30,Toys,680.6316275306009,11.34,Premium,10107.396,24,New
2023-08-31,Home Decor,68.83718799247747,16.905,Premium,3147.053,31,New
2023-09-01,Sports,344.07546433235,18.825000000000003,Regular,4571.229,34,New
2023-09-02,Home Decor,606.547887558546,63.795,Regular,517.439,27,New
2023-09-03,Sports,883.9482991059288,42.089999999999996,Premium,12504.401000000002,33,New
2023-09-04,Fashion,338.0333060414837,39.255,Premium,8725.457,29,New
2023-09-05,Sports,672.4528163795189,8.61,Premium,12140.349,33,New
2023-09-06,Toys,918.5611522783461,64.515,Occasional,3546.933,25,New
2023-09-07,Sports,688.5717531581957,54.21,Regular,7999.537,34,New
2023-09-08,Sports,220.01966984418735,5.07,Premium,8862.295,43,New
2023-09-09,Toys,33.50224512049806,53.085,Occasional,4216.862,17,New
2023-09-10,Electronics,1033.5963656011245,40.769999999999996,Regular,11045.164,35,New
2023-09-11,Home Decor,32.81742857500627,6.135,Occasional,12319.97,34,New
2023-09-12,Electronics,896.0797365946823,34.38,Regular,11518.091,41,New
2023-09-13,Sports,503.1631941507869,36.345,Occasional,9641.788,27,New
2023-09-14,Home Decor,945.4899044269755,12.434999999999999,Premium,3700.9700000000003,24,New
2023-09-15,Sports,868.2424258931682,70.92,Regular,3754.4,21,New
2023-09-16,Sports,926.8015087294632,63.75,Regular,12528.451000000001,33,New
2023-09-17,Toys,343.0095068927804,50.175000000000004,Occasional,262.366,38,New
2023-09-18,Sports,804.001963821389,34.665,Regular,9345.557,40,New
2023-09-19,Home Decor,439.2635848237777,30.884999999999998,Premium,9219.392,4,New
2023-09-20,Home Decor,487.4966201659959,48.824999999999996,Regular,8144.019,24,New
2023-09-21,Fashion,705.6857220031686,40.905,Regular,12872.704,30,New
2023-09-22,Fashion,1049.7266997570896,4.665,Premium,4143.893,15,New
2023-09-23,Electronics,1123.9950405698573,38.445,Occasional,4505.436,20,New
2023-09-24,Toys,747.8612695880453,60.480000000000004,Occasional,1145.95,26,New
2023-09-25,Fashion,498.4668042700929,34.44,Occasional,5828.81,35,New
2023-09-26,Fashion,430.14099591593396,3.9000000000000004,Occasional,3489.6940000000004,28,New
2023-09-27,Toys,666.5041650903145,58.965,Premium,4549.389,31,New
2023-09-28,Home Decor,253.5903945992375,15.105,Regular,10870.938,24,New
2023-09-29,Electronics,130.83257660738454,19.395,Premium,12169.689999999999,17,New
2023-09-30,Sports,360.79589659872113,12.36,Premium,2520.388,14,New
2023-10-01,Sports,274.583991148432,24.765,Occasional,4924.192,34,New
2023-10-02,Home Decor,299.5429496841334,56.760000000000005,Regular,12081.472000000002,37,New
2023-10-03,Toys,256.1696072073071,38.955,Occasional,925.47,44,New
2023-10-04,Toys,55.68106541769446,15.36,Occasional,1318.681,29,New
2023-10-05,Electronics,25.269425996311583,65.83500000000001,Premium,2225.119,25,New
2023-10-06,Toys,1049.0021956218689,65.97,Occasional,7790.393,31,New
2023-10-07,Electronics,469.5045893061253,65.295,Regular,2066.5840000000003,28,New
2023-10-08,Electronics,440.62230178824484,17.91,Regular,12589.148,37,New
2023-10-09,Home Decor,648.6522971751865,33.839999999999996,Premium,5879.211,33,New
2023-10-10,Toys,204.50113345218716,73.875,Regular,6584.539,39,New
2023-10-11,Fashion,1025.2669701618722,57.900000000000006,Occasional,3304.496,33,New
2023-10-12,Sports,804.4094729414293,2.04,Occasional,6191.263000000001,24,New
2023-10-13,Sports,94.86210961537193,4.89,Occasional,8648.822,19,New
2023-10-14,Home Decor,396.23120564652055,34.8,Occasional,9797.645,41,New
2023-10-15,Toys,865.6100564817133,68.19,Occasional,9832.277,23,New
2023-10-16,Sports,944.7730708558515,40.410000000000004,Occasional,7567.456,32,New
2023-10-17,Fashion,561.1487007127998,37.335,Premium,11769.108,40,New
2023-10-18,Home Decor,622.2959768520449,7.904999999999999,Premium,10650.042000000001,37,New
2023-10-19,Home Decor,187.4036930108978,49.260000000000005,Occasional,9873.214,24,New
2023-10-20,Toys,1166.5107203312466,61.665,Premium,845.6370000000001,15,New
2023-10-21,Toys,243.51263930546614,28.53,Regular,218.51700000000002,37,New
2023-10-22,Sports,1122.0160581389277,58.17,Occasional,2864.199,39,New
2023-10-23,Sports,773.1435828838052,72.33,Premium,8669.544,32,New
2023-10-24,Sports,573.2291077613744,15.285,Occasional,5422.1179999999995,24,New
2023-10-25,Home Decor,603.3031742935199,39.255,Regular,5308.966,38,New
2023-10-26,Sports,245.9335609642204,21.54,Premium,11514.633,30,New
2023-10-27,Toys,174.2744687201646,59.46,Regular,11655.891,40,New
2023-10-28,Electronics,260.65740665188764,43.32,Premium,11831.092,24,New
2023-10-29,Fashion,209.22097998583286,47.595,Premium,4169.607,24,New
2023-10-30,Home Decor,716.6716131882937,59.849999999999994,Premium,9023.885,45,New
2023-10-31,Fashion,375.90886414251815,29.700000000000003,Occasional,3625.9210000000003,41,New
2023-11-01,Electronics,80.10493963190157,68.625,Regular,2583.152,49,New
2023-11-02,Toys,1044.919349163867,39.974999999999994,Regular,2506.218,28,New
2023-11-03,Home Decor,981.1603067727842,11.850000000000001,Premium,4532.931,31,New
2023-11-04,Sports,1078.979963038795,52.185,Premium,5663.554,31,New
2023-11-05,Electronics,924.3010460152354,59.489999999999995,Regular,10824.32,45,New
2023-11-06,Electronics,215.42563124758576,23.759999999999998,Premium,1672.996,38,New
2023-11-07,Home Decor,431.98811397399845,64.28999999999999,Regular,9588.501,17,New
2023-11-08,Home Decor,799.9761014253294,67.965,Occasional,6969.82,30,New
2023-11-09,Electronics,749.4011765400865,20.775,Occasional,3835.8579999999997,27,New
2023-11-10,Fashion,184.19071316779275,73.77,Regular,6472.583,28,New
2023-11-11,Electronics,975.2169926363379,10.56,Premium,3990.259,19,New
2023-11-12,Sports,241.56118702385058,15.149999999999999,Premium,7801.573,33,New
2023-11-13,Toys,277.80255301415747,13.815000000000001,Premium,5713.5650000000005,39,New
2023-11-14,Home Decor,640.4619791166842,67.05000000000001,Premium,2245.893,33,New
2023-11-15,Fashion,588.2058445207394,49.065,Occasional,1630.421,19,New
2023-11-16,Electronics,697.6712283021055,11.415000000000001,Occasional,7165.977,20,New
2023-11-17,Fashion,104.90794318387145,33.03,Premium,11744.056999999999,21,New
2023-11-18,Home Decor,1018.2951354558568,46.14,Regular,4556.734,12,New
2023-11-19,Electronics,274.8300913247916,6.255,Occasional,9563.710000000001,43,New
2023-11-20,Toys,128.37940389260427,66.17999999999999,Premium,8606.975,35,New
2023-11-21,Toys,997.9151415704886,60.269999999999996,Regular,12119.107,34,New
2023-11-22,Electronics,895.1747599092582,37.89,Premium,10696.023,32,New
2023-11-23,Toys,884.0673917875057,72.53999999999999,Occasional,7422.207,36,New
2023-11-24,Toys,772.1003934570191,31.335,Premium,8585.980000000001,36,New
2023-11-25,Sports,788.747825909192,73.815,Premium,11692.239000000001,31,New
2023-11-26,Home Decor,551.2947651226124,50.099999999999994,Premium,5271.812,37,New
2023-11-27,Home Decor,107.58543878131411,47.595,Occasional,4335.851000000001,34,New
2023-11-28,Electronics,439.76153906682356,12.450000000000001,Regular,269.139,43,New
2023-11-29,Sports,405.2539730525714,66.15,Regular,10767.718,27,New
2023-11-30,Toys,303.5877815116976,32.055,Premium,10438.623,25,New
2023-12-01,Fashion,664.6970708076666,12.165,Occasional,1474.33,53,New
2023-12-02,Toys,524.7886442081112,0.9450000000000001,Premium,7554.157000000001,33,New
2023-12-03,Electronics,103.91286479549541,41.985,Premium,6101.446,43,New
2023-12-04,Fashion,211.53390731635653,39.555,Occasional,1657.786,37,New
2023-12-05,Sports,788.8854285415714,53.955,Regular,12749.919,34,New
2023-12-06,Sports,81.91536813388892,66.765,Premium,2893.1369999999997,29,New
2023-12-07,Home Decor,921.1767229412075,5.955,Premium,995.306,20,New
2023-12-08,Sports,510.6253789776422,54.855000000000004,Premium,7785.687,27,New
2023-12-09,Sports,512.2461459548898,14.055,Regular,9639.214,23,New
2023-12-10,Sports,637.9061201070074,64.365,Occasional,547.547,22,New
2023-12-11,Toys,756.0657169397311,61.425000000000004,Regular,8607.69,25,New
2023-12-12,Toys,349.91308782244886,40.56,Occasional,6980.597,35,New
2023-12-13,Home Decor,722.1057287362942,53.265,Regular,1459.016,34,New
2023-12-14,Fashion,604.2925667812113,23.580000000000002,Regular,2350.387,17,New
2023-12-15,Home Decor,263.1234936623072,35.339999999999996,Regular,7439.835,37,New
2023-12-16,Electronics,865.6729660339429,61.62,Premium,3944.1220000000003,21,New
2023-12-17,Toys,720.1725673211655,34.44,Occasional,12206.129,12,New
2023-12-18,Fashion,659.2978979711866,26.835,Regular,10667.189000000002,32,New
2023-12-19,Sports,1020.8391318692924,37.065,Premium,12788.516,33,New
2023-12-20,Sports,937.365926276159,62.114999999999995,Occasional,3471.962,29,New
2023-12-21,Electronics,742.5217596811052,25.14,Regular,12610.338000000002,23,New
2023-12-22,Electronics,833.7570480366369,13.035,Regular,5679.986000000001,54,New
2023-12-23,Fashion,637.9122820003823,53.400000000000006,Premium,4602.572,40,New
2023-12-24,Home Decor,730.9898470863582,61.949999999999996,Regular,777.998,46,New
2023-12-25,Sports,658.6460287245197,7.545,Regular,809.094,39,New
2023-12-26,Home Decor,688.3361396476403,17.985,Regular,9036.183,35,New
2023-12-27,Home Decor,164.8439473099044,10.649999999999999,Occasional,6023.55,23,New
2023-12-28,Home Decor,982.237604030759,26.099999999999998,Occasional,3045.328,25,New
2023-12-29,Sports,945.7410733931852,33.78,Premium,8031.803000000001,22,New
2023-12-30,Home Decor,42.74172505094605,56.16,Premium,3384.2900000000004,33,New
2023-12-31,Sports,862.3150498608333,48.84,Premium,7564.115000000001,21,New
2024-01-01,Electronics,131.0190288910203,46.575,Regular,4753.021000000001,31,New
2024-01-02,Fashion,342.4259399341066,26.43,Regular,10729.121000000001,35,New
2024-01-03,Electronics,879.1059169824692,63.105000000000004,Regular,10692.357,36,New
2024-01-04,Fashion,191.61396724930017,35.339999999999996,Occasional,6273.501000000001,50,New
2024-01-05,Fashion,836.2516857572742,73.44,Premium,4645.043000000001,27,New
2024-01-06,Toys,989.5008124659734,47.565,Premium,4796.142000000001,27,New
2024-01-07,Sports,607.0979513581257,9.465,Premium,10499.541,39,New
2024-01-08,Fashion,18.765631854441423,50.715,Regular,4353.674,34,New
2024-01-09,Toys,280.1616789469429,24.39,Premium,2820.597,27,New
2024-01-10,Toys,612.7441880731828,51.480000000000004,Regular,1219.933,40,New
2024-01-11,Electronics,1016.1342872972707,5.22,Regular,6136.338000000001,13,New
2024-01-12,Fashion,696.6218527866295,13.11,Regular,6335.043,34,New
2024-01-13,Sports,267.15324750930904,64.185,Regular,10952.5,18,New
2024-01-14,Electronics,600.1173920059989,17.04,Regular,2977.338,35,New
2024-01-15,Sports,492.7858451602687,62.775000000000006,Regular,5033.353,23,New
2024-01-16,Home Decor,724.1412156536207,20.94,Occasional,10534.186000000002,33,New
2024-01-17,Sports,126.87368766362687,48.21,Occasional,10730.031,42,New
2024-01-18,Home Decor,731.8383359796676,52.065,Occasional,5079.945000000001,25,New
2024-01-19,Home Decor,642.3275043489596,38.445,Occasional,6038.929,22,New
2024-01-20,Sports,1096.3332698585637,22.905,Regular,4033.289,27,New
2024-01-21,Toys,376.7273247362512,15.945,Occasional,12131.977,30,New
2024-01-22,Fashion,636.9227503940434,2.4899999999999998,Premium,1656.941,36,New
2024-01-23,Electronics,977.3461902818676,22.799999999999997,Premium,12147.356000000002,37,New
2024-01-24,Electronics,126.03793600799334,48.989999999999995,Regular,8931.364,41,New
2024-01-25,Fashion,881.2304848768368,70.38,Regular,6971.328,17,New
2024-01-26,Electronics,668.7475725735716,65.34,Regular,550.316,31,New
2024-01-27,Sports,85.24875684927852,57.449999999999996,Regular,6250.92,47,New
2024-01-28,Fashion,280.59882584081186,59.13,Regular,5377.723,31,New
2024-01-29,Sports,743.9520716028654,49.875,Occasional,2204.891,16,New
2024-01-30,Toys,72.81600064968451,19.515,Occasional,8577.998,25,New
2024-01-31,Sports,608.0003609642109,68.03999999999999,Premium,12628.707,25,New
2024-02-01,Home Decor,332.6399894037219,50.31,Premium,7365.371,17,New
2024-02-02,Electronics,607.8106598344066,42.03,Occasional,9328.878,32,New
2024-02-03,Toys,54.203695321986366,8.325,Occasional,1010.958,26,New
2024-02-04,Fashion,854.8130668319641,33.525000000000006,Premium,5505.37,33,New
2024-02-05,Toys,1071.9616747080545,34.53,Occasional,1627.535,25,New
2024-02-06,Home Decor,1135.320980032847,64.845,Regular,8016.684000000001,24,New
2024-02-07,Home Decor,724.9398900181969,40.995,Premium,12208.261,35,New
2024-02-08,Sports,137.8610000986093,28.53,Occasional,8647.08,17,New
2024-02-09,Electronics,802.763251887468,73.26,Occasional,1118.4550000000002,28,New
2024-02-10,Electronics,39.86599721658808,8.31,Occasional,4694.5599999999995,26,New
2024-02-11,Home Decor,35.435017175746715,31.695,Occasional,7217.041,35,New
2024-02-12,Electronics,314.1981165910766,3.1500000000000004,Regular,5319.2880000000005,36,New
2024-02-13,Home Decor,587.1800490684075,55.5,Occasional,10859.004,36,New
2024-02-14,Electronics,894.0535046843445,68.85,Premium,10614.812,48,New
2024-02-15,Electronics,704.5248108051281,21.0,Regular,8004.269,26,New
2024-02-16,Fashion,515.7293600059437,64.38,Occasional,4936.399,28,New
2024-02-17,Home Decor,276.09790336132755,21.915,Occasional,3416.179,29,New
2024-02-18,Toys,1159.0116929185376,68.31,Regular,1492.6080000000002,22,New
2024-02-19,Home Decor,490.6226199447988,56.550000000000004,Premium,4697.537,18,New
2024-02-20,Toys,531.3154489295138,60.375,Premium,5447.533,29,New
2024-02-21,Fashion,187.17378197524806,1.35,Premium,8827.845,23,New
2024-02-22,Electronics,782.0658343647943,72.21000000000001,Premium,8600.514,32,New
2024-02-23,Home Decor,683.7907089046021,54.495,Occasional,1032.2910000000002,35,New
2024-02-24,Home Decor,206.4188407510774,22.86,Premium,5216.991,35,New
2024-02-25,Home Decor,100.44811354302185,62.205,Regular,2469.493,21,New
2024-02-26,Fashion,708.219841840145,21.12,Premium,2148.185,27,New
2024-02-27,Home Decor,602.5609395021606,65.46000000000001,Premium,10777.377000000002,30,New
2024-02-28,Electronics,306.1537505790655,8.445,Premium,669.4480000000001,32,New
2024-02-29,Fashion,965.182539613866,52.769999999999996,Occasional,5524.883,22,New
2024-03-01,Fashion,175.56206099192474,40.545,Premium,2294.786,38,New
2024-03-02,Home Decor,510.8420022849115,7.245,Regular,11446.981000000002,23,New
2024-03-03,Toys,927.197451004511,18.134999999999998,Regular,7299.11,28,New
2024-03-04,Sports,437.81980559013624,0.9299999999999999,Occasional,3107.871,40,New
2024-03-05,Toys,658.9532279278623,35.160000000000004,Premium,6596.239,47,New
2024-03-06,Fashion,400.2512062118865,22.59,Premium,9544.223,18,New
2024-03-07,Toys,296.3029518084438,44.88,Regular,12460.981000000002,34,New
2024-03-08,Toys,902.9329659711425,22.29,Premium,2967.146,37,New
2024-03-09,Toys,493.00926814776966,22.5,Occasional,11535.160000000002,34,New
2024-03-10,Sports,1061.7792644751635,55.739999999999995,Occasional,12154.493,13,New
2024-03-11,Home Decor,245.24174264843847,3.615,Regular,11924.328,41,New
2024-03-12,Toys,222.86367551479802,67.71000000000001,Premium,8307.78,19,New
2024-03-13,Electronics,48.3697487314533,63.915,Occasional,8235.786,17,New
2024-03-14,Home Decor,712.3165131336975,50.085,Occasional,5319.327,29,New
2024-03-15,Sports,340.73547800000586,44.49,Regular,9813.362,29,New
2024-03-16,Electronics,996.8819375988365,66.92999999999999,Occasional,6967.753000000001,37,New
2024-03-17,Home Decor,523.1230657485435,13.905,Regular,8848.632000000001,27,New
2024-03-18,Home Decor,888.6750657349053,5.925000000000001,Occasional,5644.249,23,New
2024-03-19,Fashion,223.83997664370267,17.97,Regular,9544.353000000001,38,New
2024-03-20,Home Decor,813.9392670991558,59.595,Regular,10740.951000000001,14,New
2024-03-21,Sports,742.8002838642038,2.5949999999999998,Occasional,2014.6360000000002,28,New
2024-03-22,Fashion,818.6323772219718,43.71,Occasional,10849.800000000001,24,New
2024-03-23,Electronics,1014.8341062165262,74.655,Premium,7083.621999999999,36,New
2024-03-24,Toys,718.3244753301881,64.17,Premium,11000.847000000002,17,New
2024-03-25,Toys,707.7018341775953,39.105000000000004,Regular,5680.857000000001,31,New
2024-03-26,Fashion,129.29645500817065,4.7700000000000005,Premium,5008.25,32,New
2024-03-27,Toys,46.20383351323046,62.355000000000004,Premium,11906.830000000002,31,New
2024-03-28,Electronics,1082.4793029271575,44.925,Premium,3362.554,27,New
2024-03-29,Toys,681.2940676296266,8.625,Premium,10995.010000000002,25,New
2024-03-30,Fashion,787.4150928132614,7.035,Premium,6359.34,23,New
2024-03-31,Home Decor,449.3734495287593,68.22,Regular,6746.402,36,New
2024-04-01,Sports,126.3204361382878,50.19,Occasional,4099.992,34,New
2024-04-02,Sports,126.58315909662161,62.19,Regular,7505.0560000000005,30,New
2024-04-03,Toys,641.6373465125546,65.92500000000001,Premium,4315.467000000001,32,New
2024-04-04,Sports,506.28951545849617,42.885,Occasional,635.401,29,New
2024-04-05,Electronics,206.45521783962423,38.805,Regular,3630.627,28,New
2024-04-06,Sports,476.6145518470418,32.28,Premium,212.09500000000003,27,New
2024-04-07,Home Decor,76.78301647488,23.775,Occasional,12721.422999999999,30,New
2024-04-08,Sports,672.9164496136609,32.595,Occasional,12559.17,28,New
2024-04-09,Electronics,322.63335176020195,58.035,Regular,5215.652,24,New
2024-04-10,Toys,746.0815944031488,45.150000000000006,Premium,9504.131,30,New
2024-04-11,Home Decor,360.740538980509,66.94500000000001,Regular,4580.524,20,New
2024-04-12,Sports,479.01979785302575,33.255,Regular,8766.966,19,New
2024-04-13,Home Decor,24.382212673095154,45.525000000000006,Premium,10495.888,34,New
2024-04-14,Sports,85.91083565591751,47.355000000000004,Occasional,12314.757,27,New
2024-04-15,Fashion,454.98335780445586,44.37,Premium,5280.7300000000005,23,New
2024-04-16,Sports,501.3725493997274,52.69500000000001,Premium,10211.045,26,New
2024-04-17,Home Decor,666.2799579452699,17.805,Premium,3552.4970000000003,37,New
2024-04-18,Sports,293.15908932136597,38.43,Occasional,12875.577000000001,24,New
2024-04-19,Sports,656.6945537908753,7.8149999999999995,Regular,461.656,39,New
2024-04-20,Sports,789.4396563351769,28.845,Regular,7897.422,41,New
2024-04-21,Fashion,712.6896646654372,36.57,Regular,8617.843,44,New
2024-04-22,Toys,53.90286113070501,48.915,Premium,8985.145,28,New
2024-04-23,Sports,462.1980249831038,71.295,Premium,1679.392,24,New
2024-04-24,Toys,136.56194593564013,45.045,Premium,12208.872000000001,31,New
2024-04-25,Home Decor,254.65768538042497,55.769999999999996,Regular,2461.8230000000003,33,New
2024-04-26,Sports,1040.202049115837,37.964999999999996,Premium,8144.838000000001,23,New
2024-04-27,Electronics,168.4753701022207,47.565,Occasional,2995.837,29,New
2024-04-28,Sports,486.98870102516156,5.324999999999999,Regular,4083.8720000000003,29,New
2024-04-29,Home Decor,588.4692472183222,19.080000000000002,Premium,7162.922,31,New
2024-04-30,Toys,653.0339803151621,27.134999999999998,Regular,5499.273,15,New
2024-05-01,Home Decor,615.1566774371349,35.43,Regular,2192.099,21,New
2024-05-02,Sports,21.14825524233639,3.42,Regular,2329.951,22,New
2024-05-03,Fashion,378.8622979721164,10.5,Regular,5511.519,17,New
2024-05-04,Toys,556.4787369243539,20.759999999999998,Regular,9876.230000000001,42,New
2024-05-05,Electronics,92.98103799319404,72.87,Premium,11686.805,21,New
2024-05-06,Toys,393.8145997848069,24.855,Regular,1212.718,39,New
2024-05-07,Electronics,47.69184850296063,36.150000000000006,Regular,5189.249,24,New
2024-05-08,Electronics,94.4010904629611,14.700000000000001,Regular,1420.159,28,New
2024-05-09,Fashion,483.4804953214836,45.81,Premium,343.551,25,New
2024-05-10,Sports,132.4445787273116,21.044999999999998,Premium,8646.313,30,New
2024-05-11,Toys,653.719226886171,15.524999999999999,Premium,7883.525000000001,42,New
2024-05-12,Sports,792.2569917130248,38.745,Occasional,2228.0570000000002,29,New
2024-05-13,Electronics,893.9334135842207,0.42000000000000004,Regular,3139.175,20,New
2024-05-14,Sports,232.27312734052154,0.5700000000000001,Premium,435.123,36,New
2024-05-15,Toys,199.19850953702698,16.424999999999997,Premium,10875.774,28,New
2024-05-16,Sports,129.17569178858454,2.7600000000000002,Occasional,12674.272,47,New
2024-05-17,Home Decor,628.9016239292802,8.100000000000001,Regular,1873.365,32,New
2024-05-18,Electronics,644.770106715703,25.410000000000004,Premium,3109.08,35,New
2024-05-19,Electronics,39.676398975531455,60.19500000000001,Occasional,11306.425000000001,25,New
2024-05-20,Sports,893.3865065267541,42.900000000000006,Occasional,12053.587,33,New
2024-05-21,Toys,70.99988177681755,38.445,Occasional,5530.603000000001,28,New
2024-05-22,Sports,513.0733109259481,22.005,Occasional,781.508,15,New
2024-05-23,Fashion,720.1964750424877,69.885,Regular,636.974,28,New
2024-05-24,Sports,889.2990320768542,29.775000000000002,Occasional,7516.7300000000005,24,New
2024-05-25,Toys,759.1245593448534,6.5249999999999995,Occasional,5186.558,33,New
2024-05-26,Electronics,858.2278577603258,46.275000000000006,Premium,498.75800000000004,47,New
2024-05-27,Toys,322.2876636195309,8.535,Occasional,7636.46,33,New
2024-05-28,Sports,950.8757809628858,25.89,Occasional,275.47,22,New
2024-05-29,Electronics,105.32253688965486,38.055,Regular,10263.474,31,New
2024-05-30,Sports,950.7869578650489,65.565,Regular,4073.784,28,New
2024-05-31,Home Decor,648.8515257153625,37.019999999999996,Regular,648.115,36,New
2024-06-01,Sports,885.6606741602588,52.665,Occasional,7702.097,32,New
2024-06-02,Toys,435.27665354902695,74.46000000000001,Premium,5248.204,21,New
2024-06-03,Electronics,668.1925001118583,9.855,Occasional,12662.806000000002,37,New
2024-06-04,Sports,498.19039333326873,20.61,Regular,7133.840999999999,26,New
2024-06-05,Home Decor,686.5452784573165,29.595,Regular,3672.331,42,New
2024-06-06,Electronics,96.76906483463485,31.634999999999998,Occasional,9260.472,49,New
2024-06-07,Home Decor,82.36950151777481,30.825000000000003,Regular,3624.101,31,New
2024-06-08,Electronics,254.7268553230405,68.07000000000001,Occasional,11767.613000000001,27,New
2024-06-09,Home Decor,152.90467483524523,53.550000000000004,Occasional,4952.675,23,New
2024-06-10,Sports,992.2317434601498,45.599999999999994,Premium,7206.81,33,New
2024-06-11,Fashion,233.31974593076274,23.205000000000002,Premium,780.871,24,New
2024-06-12,Home Decor,1030.2640617247912,61.785,Premium,5614.18,35,New
2024-06-13,Electronics,358.3951228162476,71.625,Regular,10842.52,19,New
2024-06-14,Fashion,193.9596344662376,61.59,Regular,10498.696,36,New
2024-06-15,Electronics,725.9427040452175,0.12,Regular,3016.975,33,New
2024-06-16,Toys,687.2296240939434,47.730000000000004,Premium,3039.634,29,New
2024-06-17,Electronics,569.7776383710499,3.84,Regular,10648.716,21,New
2024-06-18,Electronics,605.2465751125638,19.32,Regular,12104.222000000002,21,New
2024-06-19,Home Decor,742.668677785983,4.47,Premium,1357.291,31,New
2024-06-20,Toys,244.1188779276174,45.285000000000004,Regular,5922.254,37,New
2024-06-21,Toys,1009.7737596623631,51.495,Occasional,4473.04,34,New
2024-06-22,Home Decor,1157.0709155148081,8.58,Occasional,11335.766,36,New
2024-06-23,Home Decor,723.9150991684229,28.785000000000004,Occasional,1204.97,25,New
2024-06-24,Electronics,246.48429196359612,34.214999999999996,Occasional,2847.195,35,New
2024-06-25,Home Decor,793.6648651778421,27.674999999999997,Occasional,9814.271999999999,28,New
2024-06-26,Fashion,75.0523925577466,9.075,Occasional,790.1529999999999,48,New
2024-06-27,Toys,47.82062472703279,31.424999999999997,Regular,6468.93,17,New
2024-06-28,Fashion,249.0455902095484,56.34,Occasional,5819.918,56,New
2024-06-29,Home Decor,422.2915753920451,5.324999999999999,Occasional,4433.741,36,New
2024-06-30,Sports,897.1127164534386,6.015,Regular,5208.151,32,New
2024-07-01,Home Decor,689.1857291343059,26.61,Regular,6950.333,28,New
2024-07-02,Sports,681.0827297999183,70.635,Occasional,2206.802,41,New
